name,lat,lon,address,type
Mei Mei Cafe,47.6652711,-122.3170658,1004 Northeast 50th Street Seattle 98105,Coffee shops
Herkimer Coffee,47.6272667,-122.342541,901 Dexter Avenue North Seattle 98109,Coffee shops
World Class Coffee & Deli,47.617283,-122.3515147,2819 2nd Avenue Seattle 98121,Coffee shops
Street Bean Espresso,47.6172661,-122.3494842,2711 3rd Avenue Seattle 98121,Coffee shops
Cherry Street Coffee House,47.6160838,-122.3514425,2719 1st Avenue Seattle 98121,Coffee shops
Tilikum Place Cafe,47.6179341,-122.3475939,407 Cedar Street Seattle 98121,Coffee shops
Macrina Bakery - Belltown,47.6144699,-122.3479803,2408 1st Avenue Seattle 98121,Coffee shops
Bang Bang Cafe,47.6140207,-122.349302,2460 Western Avenue Seattle 98121,Coffee shops
Pluto Organic Cafe,47.6176475,-122.3454407,2502 5th Avenue Seattle 98121,Coffee shops
La Parisienne,47.6167902,-122.3466978,2507 4th Avenue Seattle 98121,Coffee shops
Artisan Cafe,47.6177081,-122.3462629,2523 5th Avenue Seattle 98121,Coffee shops
Biscuit Bitch - Belltown,47.6147074,-122.3452052,2303 3rd Avenue Seattle 98121,Coffee shops
The Yellow Leaf Cupcake Co.,47.6146717,-122.343103,2209 4th Avenue Seattle 98121,Coffee shops
Deli Shez Cafe,47.6143716,-122.3431513,318 Blanchard Street Seattle 98121,Coffee shops
Monorail Espresso,47.6172956,-122.3380418,2120 Westlake Avenue Seattle 98121,Coffee shops
Starbucks,47.61813,-122.3372805,2121;2119 Terry Avenue Seattle 98121,Coffee shops
3rd Ave Cafe,47.6120244,-122.3399314,1908 3rd Avenue Seattle 98101,Coffee shops
Freshy's,47.5784064,-122.3868516,2735 California Avenue Southwest Seattle 98116,Coffee shops
Bánh Town,47.7044236,-122.355837,10414 Holman Road North Seattle 98133,Coffee shops
Verite Coffee,47.6117568,-122.2895311,1101 34th Avenue Seattle 98122,Coffee shops
Mr. West Cafe Bar,47.6127084,-122.289146,1136 34th Avenue Seattle 98122,Coffee shops
Olympia Coffee,47.5587714,-122.285298,4824 Rainier Avenue South Seattle 98118,Coffee shops
Fulcrum Coffee Roasters,47.5611547,-122.3377893,4660 Ohio Avenue South Seattle 98134,Coffee shops
Café Hagen,47.6382407,-122.356749,2128 Queen Anne Avenue North Seattle 98109,Coffee shops
Jujubeet - Pioneer Square,47.6014189,-122.3343862,107 1st Avenue South Seattle 98104,Coffee shops
Che Sarà Sarà,47.6001752,-122.3339812,222 1st Avenue South Seattle 98104,Coffee shops
Pioneer Square Juice & Java,47.6016142,-122.3351892,79 Yesler Way Seattle 98104,Coffee shops
Café Paloma,47.6016165,-122.3346682,93 Yesler Way Seattle 98104,Coffee shops
Diva Espresso,47.6018794,-122.3319091,502 2nd Avenue Seattle 98104,Coffee shops
Flame Catering Cafe,47.6021233,-122.3310847,503 3rd Avenue Seattle 98104,Coffee shops
La Bodega,47.6015509,-122.3295727,100 Prefontaine Place South Seattle 98104,Coffee shops
Caffe Vita,47.6010326,-122.329437,125 Prefontaine Place South Seattle 98104,Coffee shops
D and E,47.5995086,-122.331365,314 2nd Avenue South Seattle 98104,Coffee shops
Caffè Umbria,47.5993857,-122.332689,320 Occidental Avenue South Seattle 98104,Coffee shops
Uptown Espresso,47.6147937,-122.3550746,2801 Alaskan Way Seattle 98121,Coffee shops
Cherry Street Coffee House,47.6027182,-122.334204,700 1st Avenue Seattle 98104,Coffee shops
Caffe Ladro,47.6253524,-122.356509,600 Queen Anne Avenue North Seattle 98109,Coffee shops
Mecca Cafe & Bar,47.6241005,-122.356588,526 Queen Anne Avenue North Seattle 98109,Coffee shops
Kaffa Coffee & Wine Bar,47.5298764,-122.2697126,8136 Rainier Avenue South Seattle 98118,Coffee shops
Cafe Hương Quê,47.5381809,-122.281982,7127 Martin Luther King Junior Way South Seattle 98118,Coffee shops
Victrola Coffee Roasters,47.5745978,-122.3093005,3215 Beacon Avenue South Seattle 98144,Coffee shops
Byrek + Baguette,47.6089415,-122.316552,732 12th Avenue Seattle 98122,Coffee shops
Batch Baking Company,47.6095403,-122.3165667,808 12th Avenue Seattle 98122,Coffee shops
Peloton Cafe,47.6063134,-122.3156535,1224 East Jefferson Street Seattle 98122,Coffee shops
Q.E.D. Coffee,47.6067273,-122.3205397,512 Broadway Seattle 98122,Coffee shops
URL,47.6069484,-122.3205283,524 Broadway Seattle 98122,Coffee shops
Uptown Espresso,47.5687185,-122.3636703,3845 Delridge Way Southwest Seattle 98106,Coffee shops
Intrigue Chocolate Co.,47.6328954,-122.3122353,1520 15th Avenue East Seattle 98112,Coffee shops
Fuel,47.624752,-122.307136,610 19th Avenue East Seattle 98112,Coffee shops
Overcast Coffee Company,47.621029,-122.31249,312 15th Avenue East Seattle 98112,Coffee shops
Moli Bento,47.6211399,-122.3125209,316 15th Avenue East Seattle 98112,Coffee shops
The Shop Agora,47.6219057,-122.312493,346 15th Avenue East Seattle 98112,Coffee shops
Youngstown Coffee Co.,47.5474894,-122.3869478,6032 California Avenue Southwest Seattle 98136,Coffee shops
Brother Joe,47.5513964,-122.3192206,5629 Airport Way South Seattle 98108,Coffee shops
Square Knot,47.5489004,-122.3167201,6015 Airport Way South Seattle 98108,Coffee shops
Harried & Hungry Cafe,47.5456105,-122.327849,515 South Michigan Street Seattle 98108,Coffee shops
Sharetea,47.5601093,-122.3846068,4740 42nd Avenue Southwest Seattle 98116,Coffee shops
Fiddlehead,47.5630579,-122.3873095,4310 Southwest Oregon Street Seattle 98116,Coffee shops
Cobb's Popcorn,47.6084177,-122.3410359,1500 Western Avenue Seattle 98101,Coffee shops
Perennial Tea Room,47.6102361,-122.3421051,1910 Post Alley Seattle 98101,Coffee shops
Starbucks,47.6100077,-122.3425796,1912 Pike Place Seattle 98101,Coffee shops
Seattle Coffee Works,47.6100865,-122.3406212,106 Pine Street Seattle 98101,Coffee shops
Cupcake Royale,47.610122,-122.3405426,108 Pine Street Seattle 98101,Coffee shops
Caffe Ladro,47.6080742,-122.3388758,108 Union Street Seattle 98101,Coffee shops
Freya Bakery and Cafe,47.6081274,-122.340713,1426 Western Avenue Seattle 98101,Coffee shops
Ellenos Real Greek Yogurt,47.6088194,-122.340581,1500 Pike Place Seattle 98101,Coffee shops
Copacabana Cafe,47.6092405,-122.3412642,1520 Pike Place Seattle 98101,Coffee shops
Truffle Queen,47.6092872,-122.341335,1524 Pike Place Seattle 98101,Coffee shops
The Juice Emporium,47.6093252,-122.3413987,1528 Pike Place Seattle 98101,Coffee shops
Pike Place Chowder,47.6094025,-122.34123,1530 Post Alley Seattle 98101,Coffee shops
Seeking Kombucha,47.6206528,-122.3361264,1091 Thomas Street Seattle 98109,Coffee shops
Koku Cafe + Market,47.6321786,-122.3569891,1417 Queen Anne Avenue North Seattle 98109,Coffee shops
Café GoldInBlack,47.6251992,-122.356884,621 Queen Anne Avenue North Seattle 98109,Coffee shops
Starbucks,47.622926,-122.3569216,421 Queen Anne Avenue North Seattle 98109,Coffee shops
Seattle Grind,47.622335,-122.3470197,516 Harrison Street Seattle 98109,Coffee shops
Sugar Bakery,47.6233879,-122.3548432,110 Republican Street Seattle 98109,Coffee shops
Rabbit Rabbit,47.623898,-122.3552071,518 1st Avenue North Seattle 98109,Coffee shops
Zoka Coffee - Greenlake,47.6688114,-122.332867,2200 North 56th Street Seattle 98103,Coffee shops
Hiroki,47.6690054,-122.3321999,2224 North 56th Street Seattle 98103,Coffee shops
Olé Café,47.6685683,-122.3338444,5421 Meridian Avenue North Seattle 98103,Coffee shops
NYC Deli Market,47.612244,-122.3336528,1520 7th Avenue Seattle 98101,Coffee shops
Starbucks,47.6123184,-122.3337235,1524 7th Avenue Seattle 98101,Coffee shops
Cherry Street Coffee House,47.6127431,-122.3368796,509 Olive Way Seattle 98101,Coffee shops
Wild Rye,47.6123653,-122.3320454,806 Pike Street Seattle 98101,Coffee shops
The Grilled Cheese Experience,47.6123727,-122.3309519,909 Pike Street Seattle 98101,Coffee shops
Victrola Coffee Roasters,47.6109956,-122.3386025,300 Pine Street Seattle 98101,Coffee shops
Monorail Espresso,47.610966,-122.3353021,510 Pike Street Seattle 98101,Coffee shops
Starbucks,47.611808,-122.3357539,515 Pine Street Seattle 98101,Coffee shops
4th Avenue Bites & Delights,47.6078793,-122.3342728,1206 4th Avenue Seattle 98101,Coffee shops
Gelatiamo,47.6089474,-122.336808,1400 3rd Avenue Seattle 98101,Coffee shops
Pane Pane Gourmet Sandwiches,47.6089721,-122.3367248,304 Union Street Seattle 98101,Coffee shops
Cherry Street Coffee,47.6045162,-122.3327412,808 3rd Avenue Seattle 98104,Coffee shops
Sen Noodle Bar,47.6685293,-122.3865657,2307 Northwest Market Street Seattle 98107,Coffee shops
Caffè Umbria,47.6675718,-122.3850091,5407 Ballard Avenue Northwest Seattle 98107,Coffee shops
Taproot Cafe & Bar,47.5576176,-122.2847237,4908 Rainier Avenue South Seattle 98118,Coffee shops
Bua 9 Thai Cuisine,47.5564107,-122.2837808,5020 Rainier Avenue South Seattle 98118,Coffee shops
Amy's Merkato,47.5509062,-122.27731,5710 Rainier Avenue South Seattle 98118,Coffee shops
Chatime,47.5475727,-122.285651,6014 Martin Luther King Junior Way South Seattle 98118,Coffee shops
Plume,47.6667379,-122.3008404,5101 25th Avenue Northeast 98105,Coffee shops
Bark Espresso,47.7113739,-122.3181297,11335 Roosevelt Way Northeast Seattle 98125,Coffee shops
Honore Patisserie & Espresso,47.687579,-122.311858,8056 Lake City Way Northeast Seattle 98115,Coffee shops
One Bite Cafe,47.6759659,-122.3162646,1026 Northeast 65th Street Seattle 98115,Coffee shops
Caffe Ladro,47.6760006,-122.314622,1222 Northeast 65th Street Seattle 98115,Coffee shops
Armistice Coffee,47.6778492,-122.3175895,6717 Roosevelt Way Northeast Seattle 98115,Coffee shops
Gyro House,47.6004881,-122.3274807,212 5th Avenue South Seattle 98104,Coffee shops
Eastern Cafe,47.5979538,-122.3248556,510 Maynard Avenue South Seattle 98104,Coffee shops
Oasis Tea House,47.5977153,-122.3265439,519 6th Avenue South Seattle 98104,Coffee shops
Ambrosia,47.5982488,-122.3254928,619 South King Street Seattle 98104,Coffee shops
TikTak,47.5982368,-122.3248828,651 South King Street Seattle 98104,Coffee shops
Young Tea,47.5974085,-122.325959,609 South Weller Street Seattle 98104,Coffee shops
Miro Tea,47.6675124,-122.3849363,5405 Ballard Avenue Northwest Seattle 98107,Coffee shops
Café 815 Mercer,47.6236224,-122.3400822,,Coffee shops
Bean & Bagel,47.6554482,-122.3128296,1410 Northeast 40th Street Seattle 98105,Coffee shops
Cafe Happy,47.6554493,-122.3128958,1408 Northeast 40th Street Seattle 98105,Coffee shops
Redwing Cafe,47.5195304,-122.2614222,9272 57th Avenue South Seattle 98118,Coffee shops
The Missing Piece,47.5176238,-122.3764,9456 35th Avenue Southwest Seattle 98126,Coffee shops
Realfine Coffee,47.5318213,-122.37643,7900 35th Avenue Southwest Seattle 98126,Coffee shops
Culture Kitchen Seattle,47.6218793,-122.347827,325 5th Avenue North Seattle ,Coffee shops
Jewel Box Cafe,47.7024574,-122.3245444,321 Northeast Thornton Place Seattle 98125,Coffee shops
Crepe Cafe,47.675906,-122.304299,2118 Northeast 65th Street Seattle 98115,Coffee shops
Juice Press,47.6639486,-122.2989951,2620 Northeast University Village Street Seattle 98105,Coffee shops
Starbucks,47.6644178,-122.2988382,2650 Northeast 49th Street Seattle 98105,Coffee shops
Homegrown,47.6624126,-122.2986167,2650 Northeast Village Lane Seattle 98105,Coffee shops
Mr. West,47.6620948,-122.2982294,2685 Northeast Village Lane Seattle 98105,Coffee shops
General Porpoise Doughnuts - Laurelhurst,47.6621395,-122.2933778,4520 Union Bay Place Northeast Seattle 98105,Coffee shops
Pasta & Co.,47.6624108,-122.2996882,4622 26th Avenue Northeast Seattle 98105,Coffee shops
Jose's Taqueria,47.7184023,-122.295501,12334 Lake City Way Northeast Seattle 98125,Coffee shops
A Cuisine of India,47.7184376,-122.295471,12336 Lake City Way Northeast Seattle 98125,Coffee shops
Gyro on Lake City,47.7185232,-122.2954251,12340 Lake City Way Northeast Seattle 98125,Coffee shops
Seatango,47.722113,-122.29326,12728 Lake City Way Northeast Seattle 98125,Coffee shops
Starbucks,47.7329136,-122.2919209,14330 Lake City Way Northeast Seattle 98125,Coffee shops
Mainstay Provisions,47.6760988,-122.3642553,612 Northwest 65th Street Seattle 98117,Coffee shops
Teasome,47.6758576,-122.3541436,6412 Phinney Avenue North Seattle 98103,Coffee shops
Revolutions Coffee,47.680628,-122.3258459,7208 East Green Lake Drive North Seattle 98115,Coffee shops
Luu’s,47.6809727,-122.3248217,7214 Woodlawn Avenue Northeast Seattle 98115,Coffee shops
Blue Heron,47.6559581,-122.3870862,4001 Gilman Avenue West Seattle 98199,Coffee shops
Blue Saucer Cafe,47.6957309,-122.3178803,9127 Roosevelt Way Northeast Seattle 98115,Coffee shops
Toshi's Teriyaki,47.6611079,-122.2875438,3715 Northeast 45th Street Seattle 98105,Coffee shops
Gretchen’s Place,47.6679433,-122.2758416,5432 Sand Point Way Northeast Seattle 98105,Coffee shops
Samir's Mediterranean Grill,47.6599101,-122.3135074,1316 Northeast 43rd Street Seattle 98105,Coffee shops
Dont Yell At Me,47.6616878,-122.313289,4511 University Way Northeast Seattle 98105,Coffee shops
Tea Republik,47.6621119,-122.3132998,4527 University Way Northeast Seattle 98105,Coffee shops
Ding Tea,47.6638406,-122.3133253,4725 University Way Northeast Seattle 98105,Coffee shops
Sharetea,47.6641042,-122.312946,4730 University Way Northeast Seattle 98105,Coffee shops
Rotunda Espresso,47.6509554,-122.3107853,1705 Northeast Pacific Street Seattle 98195,Coffee shops
Starbucks,47.613889,-122.336968,,Coffee shops
Starbucks,47.6143,-122.335886,1700 7th Avenue Seattle 98101,Coffee shops
Starbucks,47.612543,-122.34278,211 Lenora Street ,Coffee shops
Starbucks,47.617064,-122.344409,,Coffee shops
Zoka Coffee,47.6813732,-122.3555156,,Coffee shops
Home Espresso Repair and Cafe,47.676041,-122.3545597,6501 Phinney Avenue North ,Coffee shops
Starbucks,47.612661,-122.335624,600 Pine Street Seattle 98101,Coffee shops
Cafe Senso Unico,47.6135839,-122.3355284,622 Olive Way Seattle 98101,Coffee shops
Nordstrom eBar,47.6120798,-122.3360824,,Coffee shops
Starbucks,47.6141153,-122.3423034,,Coffee shops
Starbucks,47.6234781,-122.3576651,,Coffee shops
The Crumpet Shop,47.6089676,-122.3403898,1503 1st Avenue Seattle 98101,Coffee shops
Caffe Ladro,47.6130444,-122.3327191,801 Pine Street Seattle 98101,Coffee shops
Love + Flour,47.6230313,-122.296617,2719 East Madison Street Seattle 98112,Coffee shops
Ceres,47.6213807,-122.3512046,,Coffee shops
Premier Meat Pies,47.6215503,-122.3505545,,Coffee shops
Starbucks,47.6211028,-122.3507674,,Coffee shops
Pacific Science Center Cafe,47.6197156,-122.3511732,,Coffee shops
City Grind at the Henry,47.6563901,-122.3117406,4100 15th Avenue Northeast Seattle 98195,Coffee shops
Starbucks,47.6048458,-122.3397062,,Coffee shops
Cafe 56,47.6053957,-122.3403055,,Coffee shops
Ivar's Fish Bar,47.6039565,-122.338895,,Coffee shops
Starbucks,47.6616704,-122.2993853,2617 Northeast 46th Street Seattle 98105,Coffee shops
Starbucks,47.6139839,-122.3472235,2326 1st Avenue ,Coffee shops
Broadfork Cafe,47.6187714,-122.3570047,111 Queen Anne Avenue North Seattle 98109,Coffee shops
Storyville Coffee,47.6047433,-122.3365398,1001 1st Avenue Seattle 98104,Coffee shops
Bagel Oasis,47.6758993,-122.3045813,,Coffee shops
Muddy Waters Coffee Company,47.6758758,-122.3029051,,Coffee shops
Compadre Coffee,47.5769191,-122.2973684,2931 Rainier Avenue South Seattle 98144,Coffee shops
Friendz Espresso Cafe,47.487437,-122.2833665,,Coffee shops
Starbucks,47.4856291,-122.2726155,,Coffee shops
The Buffalo Deli,47.6122511,-122.344959,2123 1st Avenue Seattle ,Coffee shops
Hit It Here Café,47.5912862,-122.331399,,Coffee shops
Brown Study Coffee Space,47.7086234,-122.291251,11003 35th Avenue Northeast Seattle 98125,Coffee shops
Coffeeholic House,47.6912893,-122.355524,8525 Greenwood Avenue North Seattle 98103,Coffee shops
Taylor Shellfish Oyster Bar,47.5988248,-122.3326622,410 Occidental Avenue South ,Coffee shops
Piroshki on 3rd,47.6039453,-122.3321847,710 3rd Avenue Seattle 98104,Coffee shops
Pegasus Coffee,47.6037311,-122.3325604,711 3rd Avenue Seattle 98104,Coffee shops
The Egg & Us,47.6623463,-122.3745292,4609 14th Avenue Northwest Seattle 98107,Coffee shops
Allegro Coffee,47.6369613,-122.3765165,,Coffee shops
Discovery Espresso,47.6598834,-122.397941,3103 West Jameson Street Seattle 98199,Coffee shops
Top Pot Doughnuts,47.6035183,-122.3363006,888 Western Avenue Seattle 98104,Coffee shops
Java Jane,47.7341122,-122.3122864,,Coffee shops
Moondrop Coffee & Tea,47.5891674,-122.381367,1619 Harbor Avenue Southwest Seattle 98126,Coffee shops
Both Ways Cafe,47.5642708,-122.270926,4922 South Genesee Street Seattle 98118,Coffee shops
Mae Ploy Thai,47.6758131,-122.37662,6421 15th Avenue Northwest ,Coffee shops
Vietnam Cafe & Sandwich,47.6703089,-122.3764466,,Coffee shops
Seattle Bagel Bakery,47.4840727,-122.2769663,4445 South 134th Place tukwila 98168,Coffee shops
Broadcast Coffee,47.6762475,-122.3175366,6515 Roosevelt Way Northeast Seattle 98115,Coffee shops
Starbucks,47.6617288,-122.335989,1801 North 45th Street Seattle 98103,Coffee shops
Retreat,47.6784958,-122.3265376,6900 East Green Lake Way North Seattle 98115,Coffee shops
Diva Espresso,47.7339586,-122.3560722,14419 Greenwood Avenue North Seattle 98133,Coffee shops
Gourmet Latte,47.7267876,-122.3453209,,Coffee shops
Starbucks,47.6073521,-122.3342718,1125 4th Avenue Seattle ,Coffee shops
Bequest Coffee Co,47.6187802,-122.303454,2200 East Madison Street Seattle ,Coffee shops
Starbucks,47.7410708,-122.343851,,Coffee shops
Fonté Coffee,47.6074407,-122.3390223,1321 1st Avenue Seattle 98101,Coffee shops
Starbucks,47.6104569,-122.3356256,425 Pike Street Seattle 98101,Coffee shops
Fresh Flours,47.578765,-122.3112517,1624 South McClellan Street ,Coffee shops
Salt & Sugar,47.6699614,-122.3878606,5615 24th Avenue Northwest Seattle 98107,Coffee shops
Pico Cafe & Bakery,47.6756533,-122.3985607,,Coffee shops
Chocolati Café,47.6065451,-122.3322194,,Coffee shops
RedBean Coffee,47.661916,-122.3129785,,Coffee shops
Zen Noodle,47.6623405,-122.3133199,4537 University Way Northeast ,Coffee shops
Elm Coffee Roasters,47.6001629,-122.331048,240 2nd Avenue South Seattle 98104,Coffee shops
Top Pot Doughnuts,47.6040466,-122.3323,720 3rd Avenue ,Coffee shops
Anchorhead Coffee,47.6120238,-122.316993,1115 12th Avenue Seattle 98122,Coffee shops
Café Amazon,47.615623,-122.3360093,,Coffee shops
Port & Anchor,47.6648689,-122.352191,,Coffee shops
Davids & Co,47.6081521,-122.336662,,Coffee shops
Espresso Caffe Dior,47.6117819,-122.3319548,,Coffee shops
Honor Coffee & Tea,47.6080632,-122.3365768,,Coffee shops
Husky Grind,47.6547117,-122.3171022,,Coffee shops
Caffe Ladro,47.6152597,-122.3335082,1800 9th Avenue Seattle 98101,Coffee shops
Tam Thanh Café,47.5178962,-122.3559674,,Coffee shops
Deli & Pho,47.5141459,-122.3530635,,Coffee shops
Pho Thu Thuy,47.5165759,-122.3542271,9627 15th Avenue Southwest Seattle ,Coffee shops
Good Day Donuts,47.5148638,-122.3553727,9823 16th Avenue Southwest Seattle 98106,Coffee shops
Repast,47.5906124,-122.2921385,1368 31st Avenue South Seattle 98144,Coffee shops
Midtown Espresso,47.615051,-122.341786,2133 5th Avenue Seattle 98121,Coffee shops
Cafe Suisse,47.6155051,-122.3376595,,Coffee shops
Starbucks,47.6053444,-122.3340266,,Coffee shops
Phoenix Cafe,47.6059926,-122.3346204,1019 3rd Avenue ,Coffee shops
Peet's Coffee,47.60607,-122.3347082,,Coffee shops
Starbucks,47.6053884,-122.3350154,,Coffee shops
Market Fresh,47.605556,-122.3336405,,Coffee shops
Joelle's Espresso Shop,47.6059612,-122.3336691,,Coffee shops
TASTE Café,47.6163632,-122.3542465,,Coffee shops
Sound Soups,47.6052028,-122.3347297,,Coffee shops
Pabla Punjabi Cuisine,47.6051548,-122.3348005,,Coffee shops
Piroshki on Madison,47.6099745,-122.323131,1219 Madison Street Seattle 98104,Coffee shops
Zoo Java,47.6683511,-122.3528831,,Coffee shops
Cafe Bee,47.619883,-122.348385,407 Broad Street Seattle 98109,Coffee shops
Rain Cafe,47.7249071,-122.3437757,13200 Aurora Avenue North Seattle 98133,Coffee shops
Starbucks,47.6152375,-122.3381174,2011 7th Avenue Seattle 98121,Coffee shops
Olympia Coffee Roasting Company,47.6148853,-122.338128,,Coffee shops
Dorothea Coffee,47.5993769,-122.2955808,2812 South Jackson Street Seattle 98144,Coffee shops
Boon Boona,47.6075434,-122.316576,1223 East Cherry Street Seattle 98122,Coffee shops
Starbucks,47.6071949,-122.3356883,,Coffee shops
Taste Café,47.6073513,-122.3384058,1300 1st Avenue Seattle 98101,Coffee shops
Cafe Cosmos,47.6172467,-122.353385,2929 1st Avenue Seattle 98121,Coffee shops
Starbucks,47.6100229,-122.3324456,,Coffee shops
Walla Walla Farms,47.6099437,-122.3325277,601 Union Street ,Coffee shops
Peet's Coffee,47.6099073,-122.3345583,,Coffee shops
Mr West Cafe Bar,47.6141114,-122.3344939,720 Olive Way Seattle 98101,Coffee shops
Starbucks,47.5609289,-122.3865574,,Coffee shops
The Bottom Line,47.610593,-122.3185304,,Coffee shops
Juicvana,47.601582,-122.3172187,110 Boren Avenue South Seattle 98144,Coffee shops
Voxx Coffee,47.6090835,-122.3322553,1200 6th Avenue ,Coffee shops
Starbucks,47.6053973,-122.3303319,,Coffee shops
Core Bistro,47.6048538,-122.3295135,,Coffee shops
Café an' Clair,47.6211378,-122.3399863,826 Thomas Street Seattle 98109,Coffee shops
Kitanda,47.6802358,-122.3237247,428 Northeast 71st Street ,Coffee shops
Cherry Street Coffee House,47.6153836,-122.3271891,320 East Pine Street ,Coffee shops
Ghost Note Coffee,47.6159256,-122.3270324,1623 Bellevue Avenue ,Coffee shops
Mustardseed Cafe & Catering,47.6085001,-122.3333217,1200 5th Avenue ,Coffee shops
Diana's Market Kitchen,47.605224,-122.3376171,,Coffee shops
Rub with Love Shack,47.6107395,-122.3437339,2014 Western Avenue ,Coffee shops
Meetea Cafe,47.6135867,-122.317971,1424 11th Avenue Seattle 98122,Coffee shops
Cherry Street Market,47.6083936,-122.318281,,Coffee shops
Hello Robin,47.6239997,-122.3071746,522 19th Avenue East Seattle 98112,Coffee shops
Westman's Bagel and Coffee,47.6146197,-122.3123155,1509 East Madison Street Seattle 98122,Coffee shops
Storyville Coffee,47.6089737,-122.3406021,94 Pike Street Seattle 98101,Coffee shops
Overcast Coffee Company,47.6127803,-122.318617,1017 East Union Street Seattle 98122,Coffee shops
Il Fornaio Cafe,47.6127801,-122.3352348,,Coffee shops
Starbucks,47.6041365,-122.3308208,,Coffee shops
Espresso Vivace - Alley 24,47.62011,-122.330607,227 Yale Avenue North Seattle 98109,Coffee shops
Greenlake Boathouse Cafe,47.6814429,-122.3288084,,Coffee shops
Kaladi Brothers Coffee,47.6139747,-122.3249471,517 East Pike Street Seattle 98122,Coffee shops
The Cookie Counter,47.6139749,-122.3246191,517 East Pike Street Seattle 98122,Coffee shops
Starbucks,47.6140488,-122.3519201,,Coffee shops
Union Deli,47.6086762,-122.3359595,,Coffee shops
LadyBug Espresso,47.5540801,-122.3371316,,Coffee shops
Holgate Deli,47.5869487,-122.3219516,,Coffee shops
Pegasus Coffee,47.6074009,-122.3354016,,Coffee shops
Pokeworks,47.6072277,-122.3352447,,Coffee shops
Starbucks,47.5476359,-122.3223501,,Coffee shops
Woodland Coffee,47.667743,-122.3751274,1417 Northwest 54th Street Seattle 98107,Coffee shops
Country Dough,47.6102414,-122.3424868,,Coffee shops
Zig Zag Cafe,47.6083206,-122.3415334,1501 Western Avenue ,Coffee shops
South Lake Cafe,47.6277197,-122.336745,,Coffee shops
Wings Cafe,47.5189004,-122.296739,,Coffee shops
Starbucks,47.6243838,-122.3387148,,Coffee shops
Ellenos Real Greek Yogurt,47.5972222,-122.3267473,,Coffee shops
Nagomi Tea House,47.5978494,-122.3268004,,Coffee shops
Café Weekend,47.594645,-122.309515,851 Hiawatha Place South Seattle 98144,Coffee shops
R&B Tea,47.6614131,-122.316175,1100 Northeast 45th Street 98105,Coffee shops
Vita at KEXP,47.6229594,-122.355153,472 1st Avenue North Seattle 98109,Coffee shops
"Tukwila Soups, Salads & Sandwiches",47.4863967,-122.2738653,,Coffee shops
Cherry Street Coffee House,47.6232737,-122.3340524,500 Fairview Avenue North Seattle 98109,Coffee shops
Toast To Toast,47.6201384,-122.3426505,211 Dexter Avenue North Seattle 98109,Coffee shops
The Conservatory,47.5503841,-122.318256,,Coffee shops
Chip & Drew's Filling Station,47.60772,-122.3377599,1301 2nd Avenue Seattle 98101,Coffee shops
DelinoMore,47.6078481,-122.3327627,1118 5th Avenue ,Coffee shops
Homegrown,47.6047515,-122.3341792,999 3rd Avenue ,Coffee shops
Starbucks Reserve,47.6068659,-122.338517,1305 1st Avenue Seattle 98101,Coffee shops
Anchorhead Coffee Co,47.6109176,-122.344591,2003 Western Avenue Seattle 98121,Coffee shops
Vital Tea Leaf,47.6110349,-122.3447741,,Coffee shops
Walla Walla Farms Cafe & Catering,47.6059842,-122.3361452,1191 2nd Avenue Seattle 98101,Coffee shops
Lassi & Spice,47.647908,-122.3377854,1651 North 34th Street Seattle 98103,Coffee shops
Starbucks,47.6103933,-122.3347195,,Coffee shops
Family Donut,47.7089826,-122.3333471,2100 North Northgate Way Seattle 98133,Coffee shops
Kiki Bakery & Cafe,47.6634934,-122.3161723,4708 11th Avenue Northeast Seattle 98105,Coffee shops
Moonshot Coffee,47.5166255,-122.3549759,9622 16th Avenue Southwest Seattle 98106,Coffee shops
Caffe Ladro,47.6223595,-122.3340781,400 Fairview Avenue North Seattle 98109,Coffee shops
Juicy Cafe,47.6226804,-122.3340802,400 Fairview Avenue North Seattle 98109,Coffee shops
Honor Society Coffee,47.6148164,-122.3282037,1531 Melrose Avenue Seattle 98122,Coffee shops
Stage Door Cafe,47.6908575,-122.3561643,208 North 85th Street Seattle 98103,Coffee shops
Monkey Grind Espresso Bar,47.6907123,-122.3514432,,Coffee shops
Metropolitan Deli & Cafe,47.6078918,-122.3282074,805 Madison Street Seattle 98104,Coffee shops
Starbucks,47.6095674,-122.324146,,Coffee shops
Squirrel Chops,47.6127835,-122.303374,2201 East Union Street Seattle 98122,Coffee shops
Starbucks,47.5691264,-122.2883797,3820 Rainier Avenue South Seattle 98118,Coffee shops
Caffé D'Arte,47.6016211,-122.3344095,99 Yesler Way Seattle 98104,Coffee shops
Metropolitan Deli + Cafe,47.6153221,-122.3455063,,Coffee shops
New China Express,47.6451897,-122.3831284,2809 Thorndyke Avenue West Seattle 98199,Coffee shops
World Class Coffee,47.617257,-122.3514846,,Coffee shops
Clipper Cafe,47.6136808,-122.3534337,,Coffee shops
Grecian Corner,47.6191881,-122.3487456,,Coffee shops
Electric Boat Cafe,47.6378441,-122.3401765,,Coffee shops
Sprout,47.6235412,-122.3345835,501 Fairview Avenue North Seattle 98109,Coffee shops
Farvahar Cafe,47.6095087,-122.3411986,,Coffee shops
The Bubble Tea Shop,47.6217563,-122.3508887,,Coffee shops
Starbucks,47.6549308,-122.305396,,Coffee shops
